;ArticleTitle;Question;Answer;DifficultyFromQuestioner;DifficultyFromAnswerer;ArticleFile;BT_Level
2160;Violin;where does the word `` violin '' come from ?;the middle latin word vitula , meaning `` stringed instrument `` ;medium;medium;S09_set2_a2;Knowledge
2161;Violin;where does the word `` violin '' come from ?;the middle latin word vitula;medium;medium;S09_set2_a2;Knowledge
2162;Violin;what is someone who makes violins called ?;a luthier , or simply a violin maker;medium;medium;S09_set2_a2;Knowledge
2163;Violin;what is someone who makes violins called ?;a luthier;medium;medium;S09_set2_a2;Knowledge
2164;Violin;how many strings does a violin usually have ?;four;medium;medium;S09_set2_a2;Knowledge
2165;Violin;how many strings does a violin usually have ?;4;medium;medium;S09_set2_a2;Knowledge
2166;Violin;what are violins made of ?;different types of wood;hard;medium;S09_set2_a2;Knowledge
2167;Violin;what are violins made of ?;maple , ebony , sheep gut;hard;hard;S09_set2_a2;Knowledge
2168;Violin;how long have people been making instruments like violins ?;since ancient times;hard;hard;S09_set2_a2;Knowledge
2169;Violin;how long have people been making instruments like violins ?;since 1555;hard;hard;S09_set2_a2;Knowledge
2170;Violin;whate is the usual pitch range of a violin ?;from g3 to c8;hard;hard;S09_set2_a2;Application
2171;Violin;whate is the usual pitch range of a violin ?;from g3 to c8;hard;hard;S09_set2_a2;Application
2172;Xylophone;are xylophone bars made of rosewood ?;yes;easy;easy;S09_set2_a8;Application
2173;Xylophone;is the xylophone a precursor to the vibraphone ?;yes;easy;easy;S09_set2_a8;Knowledge
2174;Xylophone;were ancient mallets made of copper ?;no;easy;easy;S09_set2_a8;Synthesis
2175;Xylophone;where did the xylophone originate ?;indonesia;medium;medium;S09_set2_a8;Knowledge
2176;Xylophone;what is the earliest historical reference in europe ?;arnold schlick 's spiegel der orgelmacher und organisten;medium;medium;S09_set2_a8;Knowledge
2177;Xylophone;how are western-style xylophones characterised ?;by a bright , sharp tone and high register;medium;medium;S09_set2_a8;Knowledge
2178;Xylophone;can a xylophone be 3 octaves ?;yes;hard;hard;S09_set2_a8;Application
2179;Xylophone;can a short bar follow a long bar ?;no;hard;hard;S09_set2_a8;Synthesis
2180;Xylophone;did vibraphones exist in 1930 ?;yes;hard;hard;S09_set2_a8;Knowledge
2181;Alessandro_Volta;was alessandro volta a professor of chemistry ?;alessandro volta was not a professor of chemistry.;easy;easy;S10_set4_a10;Knowledge
2182;Alessandro_Volta;was alessandro volta a professor of chemistry ?;no;easy;hard;S10_set4_a10;Knowledge
2183;Alessandro_Volta;did alessandro volta invent the remotely operated pistol ?;alessandro volta did invent the remotely operated pistol.;easy;easy;S10_set4_a10;Knowledge
2184;Alessandro_Volta;did alessandro volta invent the remotely operated pistol ?;yes;easy;easy;S10_set4_a10;Knowledge
2185;Alessandro_Volta;was alessandro volta taught in public schools ?;volta was taught in public schools.;easy;easy;S10_set4_a10;Knowledge
2186;Alessandro_Volta;was alessandro volta taught in public schools ?;yes;easy;easy;S10_set4_a10;Knowledge
2187;Alessandro_Volta;who did alessandro volta marry ?;alessandro volta married teresa peregrini.;medium;medium;S10_set4_a10;Knowledge
2188;Alessandro_Volta;who did alessandro volta marry ?;teresa peregrini;medium;medium;S10_set4_a10;Knowledge
2189;Alessandro_Volta;what did alessandro volta invent in 1800 ?;in 1800 , alessandro volta invented the voltaic pile.;medium;easy;S10_set4_a10;Knowledge
2190;Alessandro_Volta;what did alessandro volta invent in 1800 ?;voltaic pile;medium;medium;S10_set4_a10;Knowledge
2191;Alessandro_Volta;what is the battery made by alessandro volta credited as ?;the battery made by volta is credited as the first electrochemical cell.;medium;medium;S10_set4_a10;Knowledge
2192;Alessandro_Volta;what is the battery made by alessandro volta credited as ?;the first electrochemical cell;medium;medium;S10_set4_a10;Knowledge
2193;Alessandro_Volta;did alessandro volta die and retire in the same place ?;alessandro volta retired and died in the same place.;hard;hard;S10_set4_a10;Evaluation
2194;Alessandro_Volta;did alessandro volta die and retire in the same place ?;yes;hard;hard;S10_set4_a10;Evaluation
2195;Alessandro_Volta;when did alessandro volta improve and popularize the electrophorus ?;alessandro volta improved and popularized the electrophorus in 1775.;hard;hard;S10_set4_a10;Knowledge
2196;Alessandro_Volta;when did alessandro volta improve and popularize the electrophorus ?;1775;hard;hard;S10_set4_a10;Knowledge
2197;Alessandro_Volta;how long was alessandro volta a professor at the university of pavia ?;alessandro volta was a professor at the university of pavia for almost 25 years.;hard;hard;S10_set4_a10;Knowledge
2198;Alessandro_Volta;how long was alessandro volta a professor at the university of pavia ?;almost 25 years;hard;hard;S10_set4_a10;Knowledge
2199;Alessandro_Volta;was alessandro volta an egyptian ?;no;easy;easy;S10_set4_a10;Knowledge
2200;Alessandro_Volta;was alessandro volta an egyptian ?;no.;easy;easy;S10_set4_a10;Knowledge
2201;Alessandro_Volta;was volta taught in public schools ?;yes;easy;easy;S10_set4_a10;Synthesis
2202;Alessandro_Volta;was volta taught in public schools ?;yes.;easy;easy;S10_set4_a10;Synthesis
2203;Alessandro_Volta;was volta made a count in 1810 ?;yes;easy;easy;S10_set4_a10;Knowledge
2204;Alessandro_Volta;was volta made a count in 1810 ?;no.;easy;easy;S10_set4_a10;Knowledge
2205;Alessandro_Volta;who made volta a count ?;napoleon;medium;medium;S10_set4_a10;Knowledge
2206;Alessandro_Volta;who made volta a count ?;napoleon;medium;medium;S10_set4_a10;Knowledge
2207;Alessandro_Volta;where was volta born ?;como;medium;medium;S10_set4_a10;Knowledge
2208;Alessandro_Volta;where was volta born ?;como , italy;medium;medium;S10_set4_a10;Knowledge
2209;Alessandro_Volta;when did volta retire ?;1819;medium;medium;S10_set4_a10;Knowledge
2210;Alessandro_Volta;when did volta retire ?;in 1819.;medium;medium;S10_set4_a10;Knowledge
2211;Alessandro_Volta;a year before improving and popularizing the electrophorus , what did volta become ?;a professor of physics at the royal school in como;hard;hard;S10_set4_a10;Knowledge
2212;Alessandro_Volta;was volta buried where he died or was he buried someplace else ?;where he died;hard;hard;S10_set4_a10;Synthesis
2213;Alessandro_Volta;was volta buried where he died or was he buried someplace else ?;yes.;hard;hard;S10_set4_a10;Synthesis
2214;Alessandro_Volta;did volta marry before he became professor of experimental physics at the university of pavia ?;no;hard;medium;S10_set4_a10;Application
2215;Alessandro_Volta;did volta marry before he became professor of experimental physics at the university of pavia ?;no.;hard;hard;S10_set4_a10;Application
2216;Alessandro_Volta;what happened in 1810 ?;volta was made a count by napoleon.;;hard;S10_set4_a10;Knowledge
2217;Alessandro_Volta;wasn 't alessandro volta born in como ?;yes , volta was born in como , italy and was taught in the public schools there.;;easy;S10_set4_a10;Comprehension
2218;Alessandro_Volta;was alessandro volta born in como ?;yes;;easy;S10_set4_a10;Knowledge
2219;Alessandro_Volta;who became a professor of physics at the royal school in como ?;volta.;;hard;S10_set4_a10;Application
2220;Alessandro_Volta;when was volta made a count by napoleon ?;volta was made a count by napoleon in 1810.;;medium;S10_set4_a10;Knowledge
2221;Alessandro_Volta;is voltas legacy celebrated by a temple on the shore of lake como in the center of the town ?;yes;;easy;S10_set4_a10;Evaluation
2222;Alessandro_Volta;is the battery made by volta credited as the first electrochemical cell ?;yes;;easy;S10_set4_a10;Comprehension
2223;Alessandro_Volta;was volta made a count by napoleon in 1810 ?;yes , volta was made a count by napoleon in 1810.;;easy;S10_set4_a10;Application
2224;Alessandro_Volta;in what year did he become a professor of physics at the royal school in como ?;1774;;medium;S10_set4_a10;Knowledge
2225;Amedeo_Avogadro;was avogadro a professor at the university of turin ?;yes;easy;easy;S10_set4_a8;Synthesis
2226;Amedeo_Avogadro;was avogadro a professor at the university of turin ?;yes , avogadro was a professor at the university of turin.;easy;easy;S10_set4_a8;Synthesis
2227;Amedeo_Avogadro;was he a member of the royal superior council on public instruction ?;yes;easy;easy;S10_set4_a8;Knowledge
2228;Amedeo_Avogadro;was he a member of the royal superior council on public instruction ?;yes , avogadro was a member of the royal superior council on public instruction.;easy;easy;S10_set4_a8;Knowledge
2229;Amedeo_Avogadro;is avogadro 's number used to compute the results of chemical reactions ?;yes;easy;easy;S10_set4_a8;Knowledge
2230;Amedeo_Avogadro;is avogadro 's number used to compute the results of chemical reactions ?;yes , avagadro 's number is used to compute the results of chemical reactions.;easy;easy;S10_set4_a8;Knowledge
2231;Amedeo_Avogadro;who first calculated the value of avogadro 's number ?;johann josef loschmidt;medium;medium;S10_set4_a8;Knowledge
2232;Amedeo_Avogadro;who first calculated the value of avogadro 's number ?;johann josef loschmidt first calculated the value of avogadro 's number.;medium;medium;S10_set4_a8;Knowledge
2233;Amedeo_Avogadro;what does avogadro 's law state ?;the relationship between the masses of the same volume of different gases ( at the same temperature and pressure ) corresponds to the relationship between their respective molecular weights;medium;hard;S10_set4_a8;Knowledge
2234;Amedeo_Avogadro;what does avogadro 's law state ?;avogadro 's law states that the relationship between the masses of the same volume of different gases ( at the same temperature and pressure ) corresponds to the relationship between their respective molecular weights.;medium;too hard;S10_set4_a8;Knowledge
2235;Amedeo_Avogadro;who showed that avogadro 's theory held in dilute solutions ?;jacobus henricus van hoff;medium;medium;S10_set4_a8;Evaluation
2236;Amedeo_Avogadro;who showed that avogadro 's theory held in dilute solutions ?;jacobus henricus van 't hoff showed that avogadro 's theory holds in dilute solutions.;medium;medium;S10_set4_a8;Evaluation
2237;Amedeo_Avogadro;in what language was his 1811 paper published ?;french;hard;hard;S10_set4_a8;Knowledge
2238;Amedeo_Avogadro;in what language was his 1811 paper published ?;avogadro 's 1811 paper was published in french.;hard;hard;S10_set4_a8;Knowledge
2239;Amedeo_Avogadro;who was avogadro 's wife ?;felicita mazz;hard;hard;S10_set4_a8;Knowledge
2240;Amedeo_Avogadro;who was avogadro 's wife ?;felicita mazzé was avogadro 's wife.;hard;hard;S10_set4_a8;Knowledge
2241;Amedeo_Avogadro;why did avogadro lose his chair at the university of turin ?;he was active in the revolutionary movements of 1821 against the king of sardinia;hard;hard;S10_set4_a8;Knowledge
2242;Amedeo_Avogadro;why did avogadro lose his chair at the university of turin ?;avogadro lost his chair at the university of turin because he was active in the revolutionary movements of 1821 against the king of sardinia.;hard;hard;S10_set4_a8;Knowledge
2243;Amedeo_Avogadro;was amedeo avogadro was born in turin ?;yes;easy;easy;S10_set4_a8;Knowledge
2244;Amedeo_Avogadro;was amedeo avogadro was born in turin ?;yes;easy;easy;S10_set4_a8;Knowledge
2245;Amedeo_Avogadro;is avogadro hailed as a founder of the atomic-molecular theory ?;yes;easy;easy;S10_set4_a8;Comprehension
2246;Amedeo_Avogadro;is avogadro hailed as a founder of the atomic-molecular theory ?;yes;easy;easy;S10_set4_a8;Comprehension
2247;Amedeo_Avogadro;did johann josef loschmidt first calculate the value of avogadro 's number ?;yes;easy;easy;S10_set4_a8;Application
2248;Amedeo_Avogadro;did johann josef loschmidt first calculate the value of avogadro 's number ?;yes;easy;easy;S10_set4_a8;Application
2249;Amedeo_Avogadro;in 1820 , avogadro became a professor of physics where ?;university of turin;medium;medium;S10_set4_a8;Application
2250;Amedeo_Avogadro;in 1820 , avogadro became a professor of physics where ?;university of turin;medium;hard;S10_set4_a8;Application
2251;Amedeo_Avogadro;avogadro did not actually use what word ?;atom;medium;medium;S10_set4_a8;Evaluation
2252;Amedeo_Avogadro;avogadro did not actually use what word ?;atom;medium;medium;S10_set4_a8;Evaluation
2253;Amedeo_Avogadro;the number of elementary entities in 1 mole of a substance is known as what ?;avogadro constant;medium;medium;S10_set4_a8;Knowledge
2254;Amedeo_Avogadro;the number of elementary entities in 1 mole of a substance is known as what ?;avogadro 's constant;medium;medium;S10_set4_a8;Knowledge
2255;Amedeo_Avogadro;what would a german call avogadro 's number ?;loschmidt number;hard;medium;S10_set4_a8;Knowledge
2256;Amedeo_Avogadro;what would a german call avogadro 's number ?;loschmidt number;hard;hard;S10_set4_a8;Knowledge
2257;Amedeo_Avogadro;is amedeo avogadro italian ?;yes;hard;easy;S10_set4_a8;Knowledge
2258;Amedeo_Avogadro;is amedeo avogadro italian ?;yes;hard;hard;S10_set4_a8;Knowledge
2259;Amedeo_Avogadro;did he become a professor before the revolutionary movements against the king of sardinia ?;yes;hard;hard;S10_set4_a8;Knowledge
2260;Amedeo_Avogadro;did he become a professor before the revolutionary movements against the king of sardinia ?;yes;hard;hard;S10_set4_a8;Knowledge
2261;Ant;do ants belong to the hymenoptera order ?;yes;easy;easy;S10_set1_a1;Application
2262;Ant;do ants belong to the hymenoptera order ?;yes;easy;easy;S10_set1_a1;Application
2263;Ant;are ants used in cuisine ?;yes;easy;easy;S10_set1_a1;Knowledge
2264;Ant;are ants used in cuisine ?;yes;easy;medium;S10_set1_a1;Knowledge
2265;Ant;does an ant 's head contain sensory organs ?;yes;easy;easy;S10_set1_a1;Knowledge
2266;Ant;does an ant 's head contain sensory organs ?;yes;easy;easy;S10_set1_a1;Knowledge
2267;Ant;how do most ants travel ?;most ants travel by walking;medium;medium;S10_set1_a1;Knowledge
2268;Ant;how do most ants travel ?;by walking;medium;easy;S10_set1_a1;Knowledge
2269;Ant;in ant colonies , what are the fertile female ants called ?;queens;medium;medium;S10_set1_a1;Knowledge
2270;Ant;in ant colonies , what are the fertile female ants called ?;queens;medium;medium;S10_set1_a1;Knowledge
2271;Ant;who wrote about ants in a tramp abroad ?;mark twain wrote about ants;medium;medium;S10_set1_a1;Synthesis
2272;Ant;who wrote about ants in a tramp abroad ?;mark twain;medium;easy;S10_set1_a1;Synthesis
2273;Ant;do the ants eat plants , meats , or both ?;both;hard;too hard;S10_set1_a1;Synthesis
2274;Ant;what organs gives a bull ant its good sight ?;compound eyes;hard;too hard;S10_set1_a1;Knowledge
2275;Ant;what may happen to red fire ants if we use boiling water on the queen ?;nests of red fire ants may be destroyed;hard;medium;S10_set1_a1;Synthesis
2276;Ant;what may happen to red fire ants if we use boiling water on the queen ?;die;hard;too hard;S10_set1_a1;Synthesis
2277;Ant;are ants found in antartica ?;no , there are no ants in antarctica.;easy;easy;S10_set1_a1;Knowledge
2278;Ant;do male ants take flight before females ?;yes , male ants take flight before females.;easy;easy;S10_set1_a1;Synthesis
2279;Ant;do worker ants have wings ?;no , worker ants do not have wings.;easy;easy;S10_set1_a1;Knowledge
2280;Ant;what are the three segments of an ant ?;the head , mesosoma and metasoma are the three distinct body segments.;medium;hard;S10_set1_a1;Knowledge
2281;Ant;what are the ant colonies that lack queens called ?;colonies that lack queens are called gamergate colonies.;medium;medium;S10_set1_a1;Knowledge
