ArticleTitle	Question	Answer	DifficultyFromQuestioner	DifficultyFromAnswerer	ArticleFile
Henri_Becquerel	was henri becquerel first in his family to occupy the physics chair at the museum national d 'histoire naturelle ?	no	hard	easy	S09_set4_a9
Henri_Becquerel	was henri becquerel first in his family to occupy the physics chair at the museum national d 'histoire naturelle ?	no	hard	hard	S09_set4_a9
Henri_Becquerel	was henri becquerel the sole winner of the 1903 nobel prize in physics ?	no	hard	hard	S09_set4_a9
Henri_Becquerel	was henri becquerel the sole winner of the 1903 nobel prize in physics ?	no	hard	hard	S09_set4_a9
Henri_Becquerel	did henri becquerel intentionally discover radioactivity ?	no	hard	hard	S09_set4_a9
Henri_Becquerel	did henri becquerel intentionally discover radioactivity ?	he discovered it accidentally	hard	medium	S09_set4_a9
Henri_Becquerel	if henri becquerel was alive today , how old would he have been ?	157		hard	S09_set4_a9
Henri_Becquerel	for how many years did henri becquerel live ?	56		hard	S09_set4_a9
Henri_Becquerel	did henri becquerel live to be 80 years old ?	no		medium	S09_set4_a9
Henri_Becquerel	what was henri becquerel `s profession ?	physisist		easy	S09_set4_a9
Henri_Becquerel	how old was henri becquerel when he died ?	53		too hard	S09_set4_a9
Henri_Becquerel	how many years ago was it when he became the third in his family to occupy the physics chair at the musum national d `histoire naturelle ?	117		hard	S09_set4_a9
Henri_Becquerel	in 1908 , the year of his death , was becquerel elected permanent secretary of the académie des sciences ?	yes		easy	S09_set4_a9
Henri_Becquerel	when was henri becquerel born ?	december 15 , 1852		medium	S09_set4_a9
Henri_Becquerel	did he become chief engineer in the department of bridges and highways ?	yes		easy	S09_set4_a9
Henri_Becquerel	did he share the nobel prize in physics ?	yes		easy	S09_set4_a9
Henri_Becquerel	is it true that becquerel wrapped a fluorescent substance in photographic plates ?	yes		easy	S09_set4_a9
Henri_Becquerel	becquerel wrapped a fluorescent substance in what ?	photographic plates and black material		medium	S09_set4_a9
Henri_Becquerel	is there a becquerel crater on the moon for radioactivity ?	yes		easy	S09_set4_a9
Henri_Becquerel	must … one conclude from these experiments that the phosphorescent substance in question emits rays which pass through the opaque paper and reduces silver salts ?	yes		easy	S09_set4_a9
Henri_Becquerel	what is henri becquerel ?	henri becquerel was a famous physicist.		easy	S09_set4_a9
Henri_Becquerel	where is henri becquerel from ?	paris		medium	S09_set4_a9
Henri_Becquerel	what does henri becquerel do ?	was a physisist		medium	S09_set4_a9
Henri_Becquerel	what does henri becquerel do ?	henri becquerel was a physicist.		hard	S09_set4_a9
Isaac_Newton	was newton a english physicist ?	yes.	easy	easy	S09_set4_a1
Isaac_Newton	was newton a english physicist ?	yes	easy	easy	S09_set4_a1
Isaac_Newton	did newton reject the church 's doctrine of the trinity ?	newton may have rejected the church 's doctrine of the trinity.	easy	hard	S09_set4_a1
Isaac_Newton	did newton reject the church 's doctrine of the trinity ?	maybe	easy	hard	S09_set4_a1
Isaac_Newton	was newton admitted into havard college ?	no.	easy	easy	S09_set4_a1
Isaac_Newton	was newton admitted into havard college ?	maybe , but it doesn 't say so in the article	easy	easy	S09_set4_a1
Isaac_Newton	when was newton 's date of birth recorded ?	christmas day , decembeer 25 , 1642.	medium	medium	S09_set4_a1
Isaac_Newton	when was newton 's date of birth recorded ?	his date of birth was recorded as christmas day , december 25 , 1642	medium	easy	S09_set4_a1
Isaac_Newton	how many laws of motion did netwon have ?	three	medium	medium	S09_set4_a1
Isaac_Newton	how many laws of motion did netwon have ?	three	medium	easy	S09_set4_a1
Isaac_Newton	who did newton see as the master creator ?	god	medium	medium	S09_set4_a1
Isaac_Newton	who did newton see as the master creator ?	newton saw god as the master creator whose existence could not be denied in the face of the grandeur of all creation	medium	easy	S09_set4_a1
Isaac_Newton	what principles did newton explain for mechanics ?	the principles of conservation of momentum and angular momentum	hard	hard	S09_set4_a1
Isaac_Newton	what principles did newton explain for mechanics ?	in mechanics , newton enunciated the principles of conservation of momentum and angular momentum	hard	medium	S09_set4_a1
Isaac_Newton	interaction with what man stirred up newton 's interest in alchemy ?	henry more	hard	hard	S09_set4_a1
Isaac_Newton	interaction with what man stirred up newton 's interest in alchemy ?	the contact with the theosophist henry more , revived his interest in alchemy	hard	medium	S09_set4_a1
James_Watt	james watt 's improvements of what were fundamental to the changes wrought by the industrial revolution ?	the steam engine.	easy	medium	S09_set4_a2
James_Watt	james watt 's improvements of what were fundamental to the changes wrought by the industrial revolution ?	steam engine	easy	hard	S09_set4_a2
James_Watt	james watt was born where ?	greenock , a seaport on the firth of clyde	easy	medium	S09_set4_a2
James_Watt	what was the name of james watt 's mother ?	agnus muirhead	easy	medium	S09_set4_a2
James_Watt	what was the name of james watt 's mother ?	agnes muirhead	easy	hard	S09_set4_a2
James_Watt	how many of james watt 's children did not live to adulthood ?	3	medium	hard	S09_set4_a2
James_Watt	how many of james watt 's children did not live to adulthood ?	3	medium	too hard	S09_set4_a2
James_Watt	james watt ranked first among how many people in charles murray 's survey of historiometry ?	229	medium	medium	S09_set4_a2
James_Watt	james watt ranked first among how many people in charles murray 's survey of historiometry ?	229	medium	hard	S09_set4_a2
James_Watt	in what year did james travel to lodon to study instrument-making ?	1753	hard	hard	S09_set4_a2
James_Watt	for how many years of james watt 's life was his mother alive ?	17 years	hard	hard	S09_set4_a2
James_Watt	what is james watt most famous for ?	steam engine.	hard	too hard	S09_set4_a2
Japanese_language	do most japanese people employ politeness ?	yes		easy	S09_set5_a6
Japanese_language	is it true that japanese borrowed a considerable number of words ?	yes		easy	S09_set5_a6
Japanese_language	are the several dialects of kagoshima famous to speakers ?	yes		medium	S09_set5_a6
Lima	is lima the capital of peru ?	yes.	easy	easy	S09_set3_a4
Lima	is the museum of gold in lima ?	yes.	easy	hard	S09_set3_a4
Lima	does lima have volleyball venues ?	yes.	easy	hard	S09_set3_a4
Lima	when was lima founded ?	january 18,1535.	medium	medium	S09_set3_a4
Lima	where is the park of the reserve located ?	near the downtown area.	medium	medium	S09_set3_a4
Lima	what is a colectivo ?	automobiles that renders express service on some major roads of the lima metropolitan area.	medium	medium	S09_set3_a4
Lima	is the national university of san marcos in lima ?	yes.	hard	hard	S09_set3_a4
Lima	has the san lorenzo megaport project been completed ?	no.	hard	hard	S09_set3_a4
Lima	how many years ago was the lima stock exchange the most profitable in the world ?	three		hard	S09_set3_a4
Lima	is rainfall very low ?	yes.		easy	S09_set3_a4
Lima	is lima the capital and largest city of peru ?	yes.		easy	S09_set3_a4
Lima	is the gdp per capita in lima $ 7,600 / ref ) ?	yes.		easy	S09_set3_a4
Lima	the spanish crown named pizarro governor of what ?	hemming.		medium	S09_set3_a4
Lima	is it true that the ideas of the enlightenment shaped the development of the city ?	yes.		easy	S09_set3_a4
Lima	the ideas of the enlightenment shaped the development of what ?	the city , lima		medium	S09_set3_a4
London	is london the capital of the united kingdom ?	yes	easy	easy	S09_set3_a1
London	is london the capital of the united kingdom ?	yes	easy	easy	S09_set3_a1
London	does london 's population draw from a wide range of religions ?	yes	easy	easy	S09_set3_a1
London	does london 's population draw from a wide range of religions ?	yes	easy	easy	S09_set3_a1
London	did caunte take control of the english throne in 101 ?	no	easy	easy	S09_set3_a1
London	over how many languages are spoken in london ?	over 300 languages are spoken in london	medium	medium	S09_set3_a1
London	over how many languages are spoken in london ?	over 300	medium	easy	S09_set3_a1
London	what had the anglo-saxons created by the 600s ?	by the 600s , the anglo-saxons had created a new s09 _settlement called lundenwic.	medium	medium	S09_set3_a1
London	what had the anglo-saxons created by the 600s ?	a new s09 _settlement called lundenwic	medium	easy	S09_set3_a1
London	what city in the uk has been subjected to bouts of terrorism ?	london has been subjected to bouts of terrorism.	hard	hard	S09_set3_a1
London	what city in the uk has been subjected to bouts of terrorism ?	london	hard	hard	S09_set3_a1
London	what countries did james vi of scotland unite ?	james vi of scotland united scotland and england.	hard	hard	S09_set3_a1
London	what countries did james vi of scotland unite ?	england and scotland	hard	too hard	S09_set3_a1
London	how did civil wars affect england during the middle ages ?	london remained relatively untouched	hard	medium	S09_set3_a1
Lyre	are the strings of a classical lyre made of gut ?	yes	easy	hard	S09_set2_a10
Lyre	does a classical lyre have a sound-chest ?	yes	easy	easy	S09_set2_a10
Lyre	is lyre played in mordern greece ?	no	easy	easy	S09_set2_a10
Lyre	which part of the strings does the left hand touch ?	the lower strings	medium	medium	S09_set2_a10
Lyre	in which place is lyre still played ?	north-eastern parts of africa	medium	medium	S09_set2_a10
Lyre	does a classical lyre have a fingerboard ?	yes	hard	hard	S09_set2_a10
Lyre	is a guitar played with a plectrum like a lyre ?	yes	hard	easy	S09_set2_a10
Michael_Faraday	was michael faraday an english chemist ?	yes	easy	easy	S09_set4_a7
Michael_Faraday	was michael faraday an english chemist ?	yes	easy	easy	S09_set4_a7
Michael_Faraday	was faraday a devout christian ?	yes	easy	easy	S09_set4_a7
Michael_Faraday	was faraday a devout christian ?	yes	easy	easy	S09_set4_a7
Michael_Faraday	was faraday considered a gentleman ?	no	easy	easy	S09_set4_a7
Michael_Faraday	was faraday considered a gentleman ?	no	easy	easy	S09_set4_a7
Michael_Faraday	who was a member of the sandemanian sect of christianity ?	yes	medium	easy	S09_set4_a7
Michael_Faraday	who was a member of the sandemanian sect of christianity ?	faraday	medium	medium	S09_set4_a7
Michael_Faraday	what did joseph henry likely discover ?	self-induction	medium	medium	S09_set4_a7
Michael_Faraday	what did joseph henry likely discover ?	self-induction	medium	medium	S09_set4_a7
Michael_Faraday	what did the university of oxford grant faraday ?	a doctor of civil law degree ( honorary )	medium	medium	S09_set4_a7
Michael_Faraday	what did the university of oxford grant faraday ?	doctor of civil law degree ( honorary )	medium	medium	S09_set4_a7
Michael_Faraday	who was made to travel outside the coach ?	faraday	hard	hard	S09_set4_a7
Michael_Faraday	did faraday construct the ancestor of modern power generators ?	yes	hard	easy	S09_set4_a7
Michael_Faraday	did faraday construct the ancestor of modern power generators ?	yes	hard	easy	S09_set4_a7
Michael_Faraday	did faraday lecture on education in 1854 ?	yes	hard	easy	S09_set4_a7
Michael_Faraday	did faraday lecture on education in 1854 ?	yes	hard	hard	S09_set4_a7
Michael_Faraday	did faraday receive an extensive formal education ?	no	easy	medium	S09_set4_a7
Michael_Faraday	did faraday receive an extensive formal education ?	no	easy	easy	S09_set4_a7
Michael_Faraday	did faraday discover the chemical substance benzene ?	yes	easy	easy	S09_set4_a7
Michael_Faraday	did faraday discover the chemical substance benzene ?	yes	easy	easy	S09_set4_a7
Michael_Faraday	was faraday born in england ?	yes	easy	easy	S09_set4_a7
Michael_Faraday	was faraday born in england ?	yes	easy	easy	S09_set4_a7
Michael_Faraday	what do some historians of science refer to faraday as ?	the best experimentalist in the history of science	medium	medium	S09_set4_a7
Michael_Faraday	what do some historians of science refer to faraday as ?	best experimentalist in the history of science	medium	medium	S09_set4_a7
Michael_Faraday	who was the sponsor and mentor of faraday ?	john 'mad jack ' fuller	medium	medium	S09_set4_a7
Michael_Faraday	who was the sponsor and mentor of faraday ?	john 'mad jack ' fuller	medium	medium	S09_set4_a7
Michael_Faraday	what did faraday invent that is used almost universally in science laboratories ?	the bunsen burner	medium	medium	S09_set4_a7
Michael_Faraday	what did faraday invent that is used almost universally in science laboratories ?	bunsen burner	medium	medium	S09_set4_a7
Michael_Faraday	does the production of chemical weapons raise an ethical issue ?	yes	hard	easy	S09_set4_a7
Michael_Faraday	what was the faraday effect first called ?	diamagnetism	hard	hard	S09_set4_a7
Michael_Faraday	what was the faraday effect first called ?	diamagnetism	hard	medium	S09_set4_a7
Michael_Faraday	can you meet someone through attending a church ?	yes	hard	easy	S09_set4_a7
Michael_Faraday	what was michael faraday `s birthplace ?	newington butts		hard	S09_set4_a7
Michael_Faraday	what was michael faraday `s profession ?	chemist and physicist		hard	S09_set4_a7
